payment_id,order_id,payment_date,payment_amount,payment_method,payment_status
4203c664-8b29-4550-9ade-5a0a6a1e0113,365f1d4c-5ba6-4284-8e88-d18d8ef68643,2021-05-22,10.9,credit card,completed
3f4623d5-d04a-4d2b-98c4-53b040a6db65,b76c5590-f811-46e4-91db-3bfc435df479,2021-02-18,428.29,bank transfer,failed
0cbec19c-1942-4667-92c9-1e8f8f40ddca,0511d921-bc4f-45b4-8e27-06c815cf4e79,2022-12-06,318.55,credit card,pending
df9fc864-0f66-4850-a4a2-c56055d5ed2c,dc37d512-d707-4eb3-bdb6-368d0389f4d8,2022-11-08,7.72,credit card,completed
ed0f8c05-8006-459e-af58-58bf68809cc6,7d802f7c-9e66-4cec-ae5d-5c935cd0f705,2022-02-11,250.53,credit card,completed
73c24881-29f1-4dd9-a2c4-9a065687e14d,e8815e21-2be8-4d32-9207-917a745eb2c4,2021-06-11,322.24,bank transfer,completed
a8086454-ac96-4ad0-95a8-0d1408818b78,42f7dbed-9ab9-427e-ae5e-073d19a6798e,2021-11-28,391.95,bank transfer,completed
3a03c6f9-83a7-44f5-9813-3ff955172d9f,ee59b77a-ed7e-42e4-b2a7-b64bda8a10e1,2023-11-15,269.56,credit card,completed
bdebc306-e507-420f-a3d3-3c7a27264651,1124dfee-b9bd-467b-9ac3-ed69d3c8940e,2024-03-02,271.03,credit card,failed
4d3adb89-57bc-40c1-aa41-76d45d2be973,31c6fa95-7537-4021-980e-12f5852c4089,2020-06-01,207.45,credit card,failed
0cecb694-e2b2-4a11-b881-40db700be515,8ebbc057-0202-4c78-b757-b85199887998,2024-12-16,119.25,paypal,pending
690f385e-a3c5-41d8-a7a2-029c8c1ed500,2572ec4e-1df0-400d-ab6e-a6df3927fbcf,2021-05-19,24.46,bank transfer,failed
8bbc974f-1635-43ed-8e82-a93fd9b7c7c8,a6afab1b-6577-4820-8bd8-14ac5750cd8e,2023-11-17,91.75,credit card,completed
ed3543e4-d988-4fef-b1e0-59c507a27d4f,7d24023d-ecfe-40d1-b47f-3c0e4d9cc63c,2024-08-01,355.26,bank transfer,completed
21585647-5b25-49b2-b0c5-5fee1473231f,7bb7b61a-fd74-41a6-837e-c104f4514d53,2020-09-10,68.33,paypal,pending
1d880db6-41b0-4bdb-aaea-b5a83fa78fda,8464da9a-146a-4f92-8e28-823ac18a1f6e,2021-04-09,394.23,bank transfer,completed
0e1714a5-7c76-41af-af74-72880bdc56a5,b91a877f-4780-4c99-a3d9-a050d022a2b5,2024-05-04,24.56,paypal,completed
3b23c638-c627-4503-9e70-b6d31403f305,c381a67d-68e6-4d40-912d-77cdc343036f,2021-01-12,258.33,paypal,failed
649ce400-ab35-4099-b26d-3cf9f656089f,00603620-4cdf-4844-bb2e-d8e1fcf8ff28,2020-02-18,245.51,paypal,completed
1264a229-1f1d-4050-a3b6-70651bd799c5,da0bb5b3-c792-4c67-bfbf-ed059a871944,2021-12-08,98.26,paypal,completed
50f8af6f-e768-4a72-a1fd-8d92c2a316da,80d4d057-40f4-4073-bcc2-35162ff3ca06,2023-03-25,377.84,paypal,pending
0e4d237c-4a24-4ae2-a5c4-67f8d6b0be35,8fc2c565-8644-45e9-9c77-cdbf6d33e9da,2023-03-02,190.44,credit card,completed
2e529efb-6d11-412a-be23-872d01881608,9c358d6e-3161-4a1e-9008-5e0487ae75da,2022-12-13,72.56,credit card,pending
c89b7517-e1a5-40ef-8d1d-1d530a6acf2b,e37b7fc0-2c17-403b-a852-01bc93e11796,2022-10-24,116.05,bank transfer,completed
9b0193d4-03c6-4c1a-9a3c-cb680c20195e,ab94499b-d73e-443b-b9fc-3775c23c5c2d,2021-12-30,367.97,paypal,completed
62f1959a-0ef3-44d9-b55b-d84df19e0b2f,fb43aaba-95ad-4000-a5b8-f12fee8e4108,2020-03-17,17.63,credit card,completed
52ec87a1-6365-4ec9-a147-caec772827e0,f4559674-5d3d-4ab6-a481-1747fe1c2957,2025-03-19,439.64,credit card,failed
71b8d1d9-9e1a-4116-b0d3-900b9c8251d6,662e5d58-c731-4abf-915a-9a428d5370a4,2022-03-20,406.68,credit card,failed
cd8a027b-0e0e-4488-ae89-d97b8e75a58a,84c2b371-bcee-4d53-bf24-5ddf5290ca36,2024-01-17,320.59,credit card,failed
b6655538-21b2-436b-85b8-15130935ca04,b4f407d2-f940-4874-9c15-c8942ec7637c,2024-11-21,160.77,bank transfer,completed
bdc49cbb-e9bc-4715-84e7-d35cad924c36,40adf854-81d2-4930-b83e-dd7fe0c5cdef,2021-12-23,490.62,paypal,completed
902e0985-2ea8-40fa-82d7-60f7fa78ce95,91479817-b25b-4698-b99a-65917030e589,2020-12-05,22.93,credit card,completed
d53b10b7-3e4a-483c-9d22-02ddec160965,f995e25a-4eb7-4d2e-a0bc-34976b4b3266,2021-02-26,138.05,bank transfer,completed
6f16565d-99f5-49c3-95da-fee3379d2a52,3422d815-9d0e-4e21-8d0f-fbee25ab8470,2020-06-24,424.83,credit card,failed
9b9266b2-4d9d-42cd-806a-6319a53ce30f,7a39c935-1363-46a4-8daf-a7d05263159e,2025-03-11,46.77,bank transfer,pending
70247fcd-d840-437b-bec3-2a466b0139b7,9ab25598-f733-4376-a5fb-71e11cbebefd,2022-02-24,342.86,credit card,completed
d3dd0340-23c3-44c9-82fa-9d07a0b15ee9,2734a346-90ce-4523-a449-f616beebc197,2024-12-06,307.29,bank transfer,failed
65b11b5e-02e4-4eb0-8e1b-9a362be93681,74f5b871-7bff-4d9a-9208-140d905718c7,2021-03-28,499.99,credit card,failed
5e75262b-7692-49e2-80b9-0476d3d55905,f4f9b227-d671-49e2-84d1-c83bb4c5a174,2024-08-16,48.96,paypal,failed
e20f0b84-4436-41e3-b592-3361f08465b4,2feb0d29-d263-4226-be13-4c5bad4ebfae,2024-12-14,127.17,paypal,completed
eb890ee5-2ff5-4c70-a810-ce5852696914,59b06436-4819-4000-8093-b8138b6805cd,2022-03-03,328.03,bank transfer,pending
e482995b-6baa-43a8-ab8f-044815a52895,cfeda503-326b-4d21-b841-110a27ab58df,2022-04-25,354.65,bank transfer,failed
e31e1589-7d59-4ce0-a8ee-302eab65a727,917796ae-b373-4a3e-9013-f27c9226b8dd,2020-04-14,472.23,bank transfer,completed
35aecbfa-d474-4144-aae2-ba9039b58b12,a639b0a1-8b67-4c34-a414-2a90e3fa6507,2022-08-08,206.25,credit card,failed
2b765b5c-26c7-4e9e-8e52-fd565736377d,30817cd5-ccd4-4583-81dd-05c169adfdbc,2023-05-23,299.32,bank transfer,failed
e643d6eb-7ffb-4634-aa64-1fd5d16ca5b2,b17f8dd6-6f19-4eaa-9f73-aac54a98975c,2023-08-08,420.0,credit card,completed
709e5e85-b88f-4d94-91df-2b5625f44234,578c7c81-a7c0-484f-8e15-afd63f0ed29a,2023-10-10,141.8,credit card,failed
635af71c-0654-49b3-a10e-e1f7131a43f1,1f29c63c-00a3-4037-a933-edf032cdf62f,2020-07-04,407.86,bank transfer,pending
d104b71d-ed96-4bb1-a4dd-2938d2a9d685,a268cdd0-cfa5-46c0-b805-bc1089187dd0,2021-07-15,43.79,paypal,completed
4778f7f5-502e-486c-920d-0dcc03e38e80,0df84043-0f29-4a43-8ba2-9038978376d4,2024-08-06,469.83,paypal,failed
41650d7f-055c-4e86-b7df-2cd24842ac03,770d0d9a-47c3-402e-be97-cdc3f5e230e4,2022-01-11,407.74,bank transfer,completed
cebd1d16-59f4-4a58-8ac1-a9de58315e0b,3d2edc16-bfe8-44f2-b915-5bf3f08be2c1,2024-12-26,18.55,paypal,failed
758a373b-e26b-4de4-ad7d-5d0de2262f65,6a320d0f-3d6d-4d6f-b826-383162b2fe8a,2022-11-18,193.32,credit card,failed
941852a7-f050-4345-a494-6916d731d87c,31cc18a8-0ca5-45b3-979d-81d57d1680d6,2022-11-15,19.7,credit card,failed
c9827d43-073f-41ef-926e-875c604e28e2,ca552d3b-704b-4397-8763-361b4270877c,2025-04-06,98.27,credit card,failed
1dc72ed9-6bd4-4cd7-b6ef-27e9d9723724,3a92c497-5b4a-4d2c-91a8-0f0308a2e30c,2022-10-03,99.28,paypal,completed
5773363d-fa62-4d6e-87ab-284c1c3f5231,8940e6d0-70b1-43e8-965e-37e250294f05,2020-12-05,346.35,bank transfer,completed
c94c6dd2-8251-4e40-ade6-7def4969cb3c,7c818856-e533-4339-a1a2-c666f37a98bd,2025-01-10,230.53,paypal,failed
d67feb4d-27d2-4a60-bde4-2d8bc680aa8d,3dd4e13e-6f8a-451a-aa68-b63544c69efe,2022-09-06,352.96,credit card,failed
264abfab-9cde-4e6c-9281-33d5149cdd43,758e280c-9d77-41cc-81aa-c08bf52f92bb,2023-08-26,161.13,paypal,pending
7200850e-c0df-4c82-860b-e747b0d75a3d,cfeda503-326b-4d21-b841-110a27ab58df,2021-07-02,366.59,bank transfer,failed
7d0de4a8-d135-4184-ab1d-c8d11c9f5939,647b2805-08c1-44a4-8877-0524eb2a6946,2023-12-03,440.77,paypal,pending
f39ced4d-4791-4493-9251-2c82cd8b11ca,fc6cb0f1-8513-43ec-974e-eed905b849e4,2022-12-20,40.51,credit card,pending
79ad2f1a-c3e7-47d6-bbf0-ec53badf9d98,5bd68774-ace4-46e7-8111-6e9cd40c0741,2022-11-28,404.79,bank transfer,pending
ecb9ef4a-9f65-4667-8c57-1373749fe6fd,01cc0db5-1902-4c31-8e4f-8c46e37c81ce,2024-05-30,139.17,credit card,completed
a099b7c5-039b-42a5-9104-27b1458b650d,69ee5694-a97a-4130-b6b9-2095b05a2968,2025-04-23,15.76,bank transfer,pending
9a85f315-8558-4c11-941d-02138a32db07,e43cd6de-c550-4f32-9ab6-24ad7a29cc28,2025-03-03,163.98,credit card,completed
07154ea2-b4cb-4957-914d-d35f07c012f4,238d48a1-e16b-4fd7-acdb-21d40d5a4e2b,2022-06-15,374.87,paypal,failed
7639d82d-860b-40c2-a0d6-f9a2e683c02c,bb828f51-f3b2-4d49-9591-d6620c114edf,2022-06-24,230.03,credit card,pending
e554e9a8-16d6-4a24-a153-658d7b1615a9,0a091110-e1d0-4c86-a7a0-5815089a7c16,2024-11-15,102.83,paypal,failed
299e4e87-388f-40ca-be8f-09709c4c3e01,0996024b-2265-4d2f-9392-f3e78544578f,2024-07-25,433.98,bank transfer,pending
dd76c517-b93f-4beb-a36a-25ed42d373d7,9b95690d-9689-4b96-8aa6-0d56a558c11e,2020-01-04,420.74,credit card,failed
34b60fe1-b56d-4e9b-a6ce-93a7b22823e0,9ae9e124-4806-47f3-b7c1-95ffb9a522b5,2020-08-26,471.25,credit card,failed
b1dd4d5c-1099-4e6c-bfe5-7be83965d4d1,ebed02a3-9312-49c1-8f2d-14d8c63410d7,2022-08-11,476.82,credit card,failed
607878da-fae4-4082-af53-9be340651645,ad7624a4-bdf5-4e76-86b3-e1712993f1b0,2022-06-01,273.84,paypal,pending
9753924d-19c1-4365-ac3d-faec2601548a,cbdf8d94-dfd4-45e1-8069-67f2da8e91d9,2022-11-22,137.71,credit card,pending
35fa2a0f-e0bf-4936-b3d2-b041bc195cee,85dbdcbd-0cde-492a-8792-921a21a7422a,2020-06-22,50.7,paypal,failed
91854553-eb26-4475-bb2e-6d1f6f07ae83,6710b01d-d374-4cff-8601-6e65279f276e,2025-02-27,131.56,bank transfer,completed
6b3b6a20-ec30-4ecc-8834-cc9213731b12,fb952fb5-dfa9-4223-aac9-b952dc88a56d,2022-04-12,163.04,paypal,failed
53b9583c-740c-4fa3-a1b3-502ac9612eac,9df22b51-813b-4391-b0e3-0f352acbed71,2025-01-19,69.35,paypal,failed
1fe52d01-695b-479c-b292-0703de257d3a,6b3844a6-62da-4f8f-8e2c-50b267b08578,2024-03-27,261.59,bank transfer,completed
be49a5ec-7a67-4a5a-8d72-6affc4cb8edf,9330978b-0eb0-42ee-8b56-f6ba088255e5,2025-01-22,11.51,paypal,failed
3a6c22e2-4790-4c95-9a1c-f789c52c4a87,7164510e-d3fd-4742-8c35-3fe46d1f3425,2020-05-26,306.87,credit card,failed
906a8afe-e18b-4b2f-a673-d9560a95f95b,6e14a07c-2745-4321-adbf-226302250bb9,2020-08-06,276.9,paypal,pending
c73c1946-126e-4430-91f2-461279d30c61,5c98b8d3-cca5-47d4-b4e5-16190e6b6980,2020-12-21,174.04,bank transfer,pending
bc46f2c6-b394-49a4-92f4-1ffb518eaf41,499d58ed-5e89-4154-9e37-bd22584b8ce9,2023-05-18,308.22,paypal,failed
5bd06503-0e3c-47c9-9d60-bb1f6de40b68,3abf4cd4-0fb1-4577-81bd-58a982597100,2022-09-05,422.49,credit card,failed
ceca98a7-7302-4a9f-ad75-86da6afe3e71,09f50d1b-4c89-409f-894f-d2fa5aef670c,2023-05-04,89.28,bank transfer,failed
d95bcaba-5e91-416c-a22b-c5e11c764462,4e21ed16-03e9-409a-b900-0c4640000293,2020-04-26,160.24,credit card,completed
ff62fdd3-3c15-425f-aee1-8374ce302b84,80328716-d0c7-4235-ab6e-ee899b3a97f9,2020-06-26,477.46,paypal,completed
ee486433-fc62-448d-81f8-085c921472f5,8e37ccf1-0dcd-4eef-bd33-ff75fd7dc34b,2020-06-02,274.49,credit card,completed
2301adb9-f2c6-44af-8bac-577f77037044,c5ed705b-524f-4cf2-a3c7-1282674799cf,2022-11-29,320.24,paypal,failed
b1d16b18-dcbb-4482-a90b-a9fa9ffae982,537a4394-8ff5-4167-a66f-366f622135e1,2023-07-21,255.02,bank transfer,completed
77aa4833-3b86-461e-8447-dd2a8241355f,fdf9ccad-aac4-49e9-b990-b933c3b59c5d,2020-01-01,63.35,bank transfer,completed
1f6b8b31-c271-4db7-831a-69f06ac49097,86a2a317-1811-4e46-bbe9-a800fdf0e89c,2024-07-06,385.53,credit card,failed
00dfe36a-239f-47f9-8fd3-2ce8b98de134,fd5c2687-3543-49d2-9611-5f3bd82edef1,2023-10-27,345.36,credit card,failed
fe9959e2-0e18-42b2-8bc3-13a32ede8faf,7db0a8f5-a0e5-4e36-9e05-55e8a7d46b16,2022-04-04,203.05,paypal,failed
261ffd97-00d0-4f24-aa90-08d542ac843a,66df58eb-30de-40f3-9820-5e522e4bc0d2,2023-01-30,9.83,credit card,pending
4d6f8722-0827-4d1c-88c6-5eb3aa29437b,c465f9df-8801-4c06-a10b-8381b543037d,2023-07-20,30.64,bank transfer,pending
9c5d48ca-c821-4ac0-9b23-584c56c275f8,e29173f8-57f7-4697-b6af-520bd0d4bca7,2023-07-02,181.45,bank transfer,pending
7cb843b0-f616-4fdf-b320-d4b09bc1117c,303e6532-25c9-4c1e-9297-557fd37415f6,2025-03-25,294.04,paypal,failed
0727ff94-726d-436e-8e1d-eeb40c8d6e7e,6a9f1b8d-11e6-4ec6-8baa-4c01693dcdce,2024-07-28,350.95,bank transfer,pending
4575d7cf-ec23-4422-97d9-29ed2656d7a8,3e764aba-3849-4509-9c2f-8a89a240ebc3,2020-01-15,129.29,paypal,failed
d6d61931-c325-4b9f-be17-68be1c4c172c,7b8fff6d-e85e-4290-8e97-cb89a030b4a8,2021-04-08,320.04,paypal,failed
9dbe9754-34d0-4f46-a2c8-e1e712f02a45,29a8457e-9558-4946-a418-605a1a7199f3,2022-09-25,283.83,credit card,failed
de1f3801-700f-44a4-aba7-ce2206a36201,9f443bbd-4829-4ca0-a190-eee9fa7f062e,2020-03-15,298.51,paypal,pending
6d9f29e0-067b-4b4b-af4f-a87bc90616e1,aa1f4ca6-cba7-4a24-a5f8-e55b948eaafd,2024-06-23,138.84,bank transfer,completed
8faa3c0f-f11f-4bdc-8086-eda6ad8d674e,62e454e2-89fc-4ce3-9058-df3575a45556,2024-01-31,378.44,credit card,completed
2010450e-59e1-44b5-985b-dc3df98a4a00,b02fb2ec-d2b6-42f4-94bd-60767f90dabd,2025-03-15,53.46,paypal,failed
f7947e86-9066-403c-9126-efd0b6b9f9a6,00543b1c-8c92-4580-b500-2b3599aed682,2024-10-03,427.44,bank transfer,pending
badd77a4-9419-42f2-a2dc-54620ee5643a,764efed1-551d-477e-9f14-10fe62da1d0a,2022-01-14,138.59,credit card,completed
1871a8fa-46cc-483a-bd08-ebd0fe5d2c2b,a7838f21-4f68-4f12-8bf6-954a712f9949,2025-01-20,259.26,credit card,failed
a1d3d9be-d802-4399-a52b-e4fa56e71b8d,566d60b2-a92b-4cb9-9d0f-fded1ff1d044,2023-05-13,288.79,bank transfer,failed
b8c7b8b7-9acb-4f95-aca2-f8a55b3a1f89,ddc2926e-a6fc-4a44-98d2-934cc6e5b1af,2025-02-23,232.23,paypal,completed
beaec1bb-8fdc-471b-8518-cd9a29d6a2fb,2bd39c87-d131-488d-bfa1-336a47a6f987,2021-08-05,475.41,bank transfer,pending
32224fe9-c9a9-4a3e-aa91-359bfc2d6d06,8502db04-3c7c-49ea-9bc6-333a0f4508a3,2021-01-21,113.68,paypal,failed
f2aef687-4956-45ce-8d82-b16bfc010aaf,724aa8fe-5f6f-45ef-b35f-f608db067a73,2023-08-31,163.78,bank transfer,pending
85abcee6-423b-4661-bc9f-9edb2824ce87,79d5fa4d-edba-4dda-9104-0cf83bef6530,2021-02-23,285.95,paypal,pending
3c0fdff1-ac4a-4452-a5fa-05ce0ef45e5e,cb89b4fc-f475-4876-abf7-6c6359620b0c,2024-02-24,327.87,paypal,failed
6d3ddc69-098b-494a-9102-57cc401256d5,cf8870cf-956a-4cd8-aa49-5d1c25d81f38,2020-11-04,38.24,paypal,completed
e8bc9fc8-28dd-4b98-a6a2-f76d89b6e347,10af0404-f6a3-43fc-8268-39ebf80e2ff1,2022-04-03,278.75,credit card,failed
8eb057a5-d964-4ff1-840e-2a9311c79a22,3f1a8e39-d512-4ce7-9853-6849548b49f0,2020-06-29,459.47,credit card,failed
5ec63acb-5b68-4aa4-90b7-bc4c159467c3,4ac1c6ea-9b3a-429a-a8f4-7f4555df39ea,2024-08-13,361.32,bank transfer,completed
9cc9678f-5da3-4f36-bb5f-2fb1aa67c7bf,b4cc1bc1-f481-4b9c-a29d-78a26ba66147,2021-10-18,55.63,credit card,completed
b88f3f8b-780a-478f-ad5c-ba3edf276aff,e2c00ca7-6d4c-40a0-b64d-f60be34d7da7,2021-06-04,455.41,bank transfer,failed
07aa53cc-79fb-4626-8a99-29769b339752,06977681-a737-4e47-a1a2-0e1300a5b7f6,2023-12-20,144.76,credit card,completed
a6621692-0091-46b4-9e5c-77d54817e014,caf2c11f-6f1a-448a-94da-d288c7c6104b,2021-12-31,481.01,paypal,pending
954422c2-48e3-4354-88ee-06e97e376179,e4487267-a30d-422a-a7bb-87c44bd3689d,2022-04-03,415.25,paypal,pending
cd16011f-34d9-490c-bf35-6bd0d9f2b0cd,439dceb9-19c9-4bb2-a0f0-dcd17c86ca0d,2023-09-30,446.03,paypal,completed
cbe03554-c48a-4ae2-9a4b-a8aa93f23299,b860a5a4-7fb6-4752-9f97-b205bc9d5a5a,2022-05-22,28.94,bank transfer,pending
c091018d-1cbe-4896-8c30-cd6f12cb9bee,feb01e9b-d16b-402b-8a01-78873416ba47,2022-12-21,341.2,credit card,completed
c9309503-775c-4505-9207-a09efa64f9bd,900db76a-f94e-4ceb-82a9-79f2fc32ecea,2025-01-12,292.58,credit card,completed
ece47bc6-1157-43c4-8ca6-6ccf9e1b2ad7,7c78d99d-a717-491a-8155-280773ce1de4,2023-03-29,201.24,paypal,completed
72b8765e-5043-4262-8584-650679af53ac,92bec671-1f3b-4ec9-aa9f-2f11b3eea00e,2023-12-10,334.82,bank transfer,pending
a0637e5e-013f-4abb-85b5-8b0af4b9ef9c,216098b5-4ae8-47d1-8d2f-43e7119ff261,2022-10-29,491.8,paypal,failed
e2c9177a-994a-44f5-ad98-97eda2081040,a04e0753-068e-4f72-87fd-56f1e3fc4575,2021-10-23,285.64,credit card,pending
9f06d26b-77b0-4726-97cd-bcfe52627413,50d03ff9-f9ec-40ea-bd0a-a5870d1f29c0,2020-05-02,487.98,paypal,completed
8c642d6c-0bce-467b-8546-c94180fadcc2,53589269-90af-4b7d-ba65-e53eeba746c1,2023-07-11,311.42,credit card,failed
1d6ee383-2551-41d6-bcb1-faf5cde822a7,6b88c776-c4fb-4189-9c21-c4b70867cc3c,2023-09-11,101.61,bank transfer,failed
de268e4d-45ec-416c-88c2-1b379f8ced0f,78353d7e-d2f0-4509-a382-e2774283412a,2022-03-01,406.93,paypal,pending
22f7ff0a-e3ca-4cf4-8b62-4139e1235674,8909df86-9455-4158-a7a7-1a3a9e83d878,2022-11-07,231.32,bank transfer,completed
25d75fb4-c4c3-4a9c-ab7a-b850371ae4a5,32601743-4985-4da0-8349-98fbb6a3b18a,2020-02-28,199.55,paypal,pending
abb63902-f056-4bff-b577-fcf3a8fc0203,cb5f0f99-73e5-4162-8e1d-8c0a326149da,2025-02-23,345.3,paypal,pending
698c9ab8-e094-48a5-bc52-288df2860066,47cf073f-dd3f-495c-a8e1-6e0646fdb6e0,2021-12-22,158.42,paypal,completed
6059ac7b-b310-4c6b-be6e-0294040dbe6b,59684e6e-9e95-47f4-9042-ff09d8e4f87a,2020-01-18,194.51,paypal,failed
9a3a8c13-95ff-48c6-8d2a-b92cc490913b,62d55b2f-f5f1-4cf8-b70a-e01f829faa78,2020-05-17,61.71,credit card,completed
dda23d66-6a57-4439-b939-0cf6ad72223b,0c057727-29c0-48cc-985e-c5a5747e18a0,2023-03-22,214.1,paypal,pending
c14d8162-47fc-4c9d-a2d2-945a5212512a,e0737c88-6957-4ba7-a20c-076418350a93,2023-12-20,198.12,credit card,failed
918b9444-92d6-48b8-947e-562196b22ae5,b6a6222e-04f8-4e42-93f9-1c5ce81e29ea,2022-12-21,484.78,paypal,failed
636a10bf-7638-4514-b86c-8f7c2e97102a,ff7aa65a-3985-4ea5-8d5f-ee671c5a992f,2021-03-18,206.31,credit card,completed
cbf7990b-acd2-42f0-bb21-932b00b1fe20,430bd056-839d-4757-9cad-4a206689dd9f,2020-12-15,145.27,paypal,failed
3bd349df-3155-45ef-accc-cc3dd2a12616,bbfcaa99-3722-4e68-afbb-6efc81faecb4,2020-01-12,254.11,paypal,completed
4e08b9e7-f7dc-41fb-8e15-9e3b06838314,8548fb34-7862-4136-a8a9-578e73103eeb,2024-08-13,210.7,bank transfer,failed
e1265a18-3d3a-4aa3-8191-1a6cacd5f6b3,f103615e-70af-48f8-ab1f-a190f9789f65,2021-06-10,499.62,bank transfer,pending
8cbe4fe3-d063-4e57-b195-120e0381ed89,26be60e8-6bf6-4473-b4c1-910917f476e7,2022-04-03,226.43,paypal,completed
dfca7798-2289-4e20-b869-1c80f6a1ef76,340e9be9-74d4-4ef3-a04a-9802d4650a96,2023-06-03,369.75,credit card,failed
5c34e2a3-8890-498d-bd89-22a82d6cac70,e853a633-125e-4f71-b42d-361f64210f4a,2022-08-09,210.28,credit card,completed
ca02efc8-25ea-4185-9052-397466d610a0,a5a003f7-4bd9-4ef1-ac01-322fdd62f228,2024-09-08,478.01,bank transfer,pending
47dc1f9c-fe6b-4f8f-b800-b05d0232c0ff,d740d0f4-36cb-40b1-9da6-8419a72f9826,2023-01-24,194.63,bank transfer,completed
47fce1c9-125e-4c4a-83fe-8e044b8321bb,6863712c-39d1-4710-8856-00b7ed6f3e6c,2021-02-16,111.29,bank transfer,pending
9b9b2519-3cdf-4edf-af39-862fcf6bac39,3dd2597d-186b-44a9-8c3e-3f406cd1549f,2025-01-01,106.43,bank transfer,failed
c17ae096-be6e-427c-819b-65fa558e70b3,6386efba-d6dc-4fba-9d68-676e040e1037,2022-08-20,486.26,paypal,failed
3a04f227-e047-42e2-9cd7-34b98a7571c4,ebae54b0-603c-4eed-bafc-52fa037a4971,2022-08-25,404.63,bank transfer,pending
9f2ba1f9-4121-4f63-b389-f0aa3a138f35,7e2ee796-cc63-4f1e-865f-1aa0b4371bde,2020-12-02,307.43,bank transfer,failed
b18d1505-91ee-4ae6-8f47-dc0c1db0429c,e77fc564-eef7-46bd-806a-6f80f45b3869,2025-03-26,320.57,bank transfer,failed
f7d1b5a3-dbc6-4c51-8654-14dc92ce6e14,b909155f-1b1d-494a-8470-2b070af8a7c5,2023-03-29,59.0,paypal,pending
a124c5fc-d1bf-4769-9399-a4258c7f8bae,4c667b49-b4e2-441e-b238-f555079ff9fc,2022-03-03,279.34,paypal,pending
0bc6809d-3896-484b-a8c4-41e0a9ff5d5d,d447be27-4100-42b1-94de-58e3ab09c725,2020-10-12,482.94,bank transfer,pending
08dfba8d-c47c-4d83-9169-047f85a8b35a,3067ace5-6448-4080-80b1-f8c39efb022b,2024-01-11,228.65,paypal,pending
e70341c2-9d11-4957-b6f2-a4bfb54dc381,948c7e2c-dad1-49a2-92b2-67bc631bc47a,2023-10-09,400.57,credit card,completed
6936a497-a363-47e0-8924-e951757c05bb,f14d323b-2475-4755-985a-d1d1c4e8bed5,2022-04-20,191.04,credit card,failed
5b575a8e-404c-4922-836d-517423aa52b0,7189fc70-6e8c-4c3c-938b-c37c7bfa86ef,2023-05-17,441.3,credit card,failed
bd330af3-abe9-4115-99df-12682822adb4,0405e860-7ba9-4497-a31c-fd9d113cacdf,2020-04-01,218.36,credit card,completed
3ce8b4ec-5f9a-4055-af79-a66ee9a17197,281f583f-0bc2-4239-8bee-21d06d793349,2020-01-11,53.75,bank transfer,failed
03319536-36f6-4c96-ab06-e4621ed98811,f824ff5c-f699-46fc-8329-b78454d0b809,2021-06-19,48.16,credit card,pending
793cf970-e1d6-4a21-b275-3a4f5408b423,270ea698-25c4-4416-8407-4867484f9ccc,2024-12-07,375.15,paypal,pending
698bba07-e6ff-46e4-834b-7a919302294b,9cf38107-29a6-45b1-9c51-9367d7106982,2020-05-10,231.24,bank transfer,completed
5ba796a7-27ae-4c1f-b293-4e6bfd8b51ed,2dd6bb46-bd39-460a-8ac5-67e053161cee,2023-02-16,456.9,credit card,pending
2fb53cad-c052-4251-841d-235e50394ca3,aa3bf6c0-6c1c-419f-999c-1af48dc49a89,2024-11-28,83.59,bank transfer,pending
db91f104-861f-4d94-a005-4ac9a02a0ebd,a26214bd-dc00-4d83-8ad0-4050cec52155,2021-11-25,85.73,bank transfer,completed
02ef3b03-a114-4c16-83ef-10147f6899e1,d4d7c5a3-2ba3-4a0e-b1e0-4747fe2d2b0f,2021-10-07,189.86,paypal,pending
b82c1c90-4f32-4fd8-b3ba-88288527eeaf,50a8dd44-f803-4889-8e4e-bd9e965d5f78,2023-02-20,471.57,paypal,failed
7440e127-7ce3-4f07-8229-813a42b2fcf3,985c80db-1721-4ee9-b02f-d33c57f97009,2024-04-05,208.56,bank transfer,failed
bfbe37a4-a4d1-4a0a-9681-6415abf7701f,4f04a5f7-e54c-4345-b0a9-a02371a9f927,2024-03-20,316.22,paypal,pending
e1cb19fb-f215-4147-87f7-10526b31e418,6f631207-077e-43e0-8f19-4e21383796dd,2021-07-19,449.47,credit card,pending
8092a546-0275-4e43-a747-5c16598a3def,c1400569-c38c-4f47-a6bf-68d2025c7888,2023-03-02,473.6,bank transfer,failed
5f46f3d9-c158-4f04-83ec-885f5b040e45,a4e2d72b-0874-4fb4-8e41-809c1a6cd12d,2020-01-11,409.76,paypal,failed
e18dfe2b-d678-4ea4-9aeb-b4e5f85511a9,93814caa-af84-4ffe-b2bf-f7b1aebe2d3d,2020-12-23,131.31,paypal,failed
d2f6f11b-ed53-4a1b-ac3b-0c03b969e4d8,54311fea-4c58-46e6-9aee-8f78aac70fc5,2022-02-14,91.28,bank transfer,pending
ea9d59c9-f58d-48a2-b897-76c87a117c1d,e6498121-af32-4bc7-93ac-7f1ae37674d0,2024-12-15,492.57,paypal,pending
df898ea3-f1a5-4f33-a586-d4b807859463,ffc44088-749d-40a3-b612-2884d61084c0,2020-02-29,271.32,credit card,pending
